,close,date,high,low,open,quoteVolume,volume,weightedAverage
78,0.25000101,2015-02-26 22:00:00,0.25000101,0.25000101,0.25000101,0.0,0.0,0.25000101
79,0.25000111,2015-02-27 00:00:00,0.25000111,0.25000111,0.25000111,0.02204182,0.00551047,0.25000111
80,0.25000111,2015-02-27 02:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
81,0.25000111,2015-02-27 04:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
82,0.25000111,2015-02-27 06:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
83,0.25000111,2015-02-27 08:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
84,0.25000111,2015-02-27 10:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
85,0.25000111,2015-02-27 12:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
86,0.25000111,2015-02-27 14:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
87,0.25000111,2015-02-27 16:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
88,0.25000111,2015-02-27 18:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
89,0.25000111,2015-02-27 20:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
90,0.25000111,2015-02-27 22:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
91,0.25000111,2015-02-28 00:00:00,0.25000111,0.25000111,0.25000111,0.0,0.0,0.25000111
92,0.3995,2015-02-28 02:00:00,0.3995,0.25000112,0.25000112,0.0668352,0.02015835,0.3016129
93,0.3995,2015-02-28 04:00:00,0.3995,0.3995,0.3995,0.0,0.0,0.3995
94,0.3995,2015-02-28 06:00:00,0.3995,0.3995,0.3995,0.0,0.0,0.3995
95,0.3995,2015-02-28 08:00:00,0.3995,0.3995,0.3995,0.0,0.0,0.3995
96,0.3995,2015-02-28 10:00:00,0.3995,0.3995,0.3995,0.0,0.0,0.3995
97,0.41,2015-02-28 12:00:00,0.41,0.4099,0.4099,29.39537416,12.0501034,0.40993196
98,0.41,2015-02-28 14:00:00,0.41,0.41,0.41,0.0,0.0,0.41
99,0.41,2015-02-28 16:00:00,0.41,0.41,0.41,0.0,0.0,0.41
100,0.40999999,2015-02-28 18:00:00,0.40999999,0.40999999,0.40999999,0.00109145,0.00044749,0.40999999
101,0.41,2015-02-28 20:00:00,0.41,0.40999999,0.40999999,10.80868215,4.43155967,0.40999999
102,0.35,2015-02-28 22:00:00,0.5499,0.35,0.5499,0.02312219,0.01177875,0.50941336
103,0.35,2015-03-01 00:00:00,0.35,0.35,0.35,0.0,0.0,0.35
104,0.35,2015-03-01 02:00:00,0.35,0.35,0.35,0.0,0.0,0.35
105,0.35,2015-03-01 04:00:00,0.35,0.35,0.35,0.0,0.0,0.35
106,0.35,2015-03-01 06:00:00,0.35,0.35,0.35,0.0,0.0,0.35
107,0.35,2015-03-01 08:00:00,0.35,0.35,0.35,0.0,0.0,0.35
108,0.35,2015-03-01 10:00:00,0.35,0.35,0.35,0.0,0.0,0.35
109,0.35,2015-03-01 12:00:00,0.35,0.35,0.35,0.0,0.0,0.35
110,0.35,2015-03-01 14:00:00,0.35,0.35,0.35,0.0,0.0,0.35
111,0.35,2015-03-01 16:00:00,0.35,0.35,0.35,0.0,0.0,0.35
112,0.35,2015-03-01 18:00:00,0.35,0.35,0.35,0.0,0.0,0.35
113,0.35,2015-03-01 20:00:00,0.35,0.35,0.35,0.0,0.0,0.35
114,0.35,2015-03-01 22:00:00,0.35,0.35,0.35,0.0,0.0,0.35
115,0.35,2015-03-02 00:00:00,0.35,0.35,0.35,0.0,0.0,0.35
116,0.35,2015-03-02 02:00:00,0.35,0.35,0.35,0.0,0.0,0.35
117,0.35,2015-03-02 04:00:00,0.35,0.35,0.35,0.0,0.0,0.35
118,0.35,2015-03-02 06:00:00,0.35,0.35,0.35,0.0,0.0,0.35
119,0.35,2015-03-02 08:00:00,0.35,0.35,0.35,0.0,0.0,0.35
120,0.35,2015-03-02 10:00:00,0.35,0.35,0.35,0.0,0.0,0.35
121,0.35,2015-03-02 12:00:00,0.35,0.35,0.35,0.0,0.0,0.35
122,0.35,2015-03-02 14:00:00,0.35,0.35,0.35,0.0,0.0,0.35
123,0.5399,2015-03-02 16:00:00,0.5399,0.5399,0.5399,0.36787342,0.19861485,0.5399
124,0.5399,2015-03-02 18:00:00,0.5399,0.5399,0.5399,0.65110921,0.35153386,0.5399
125,0.5399,2015-03-02 20:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
126,0.5399,2015-03-02 22:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
127,0.5399,2015-03-03 00:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
128,0.5399,2015-03-03 02:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
129,0.5399,2015-03-03 04:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
130,0.5399,2015-03-03 06:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
131,0.35,2015-03-03 08:00:00,0.35,0.35,0.35,0.38390539,0.13436688,0.35
132,0.35,2015-03-03 10:00:00,0.35,0.35,0.35,0.0,0.0,0.35
133,0.35,2015-03-03 12:00:00,0.35,0.35,0.35,0.0,0.0,0.35
134,0.35,2015-03-03 14:00:00,0.35,0.35,0.35,0.0,0.0,0.35
135,0.49700000000000005,2015-03-03 16:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.08299066,0.04124635,0.49700000000000005
136,0.49700000000000005,2015-03-03 18:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
137,0.49700000000000005,2015-03-03 20:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
138,0.49700000000000005,2015-03-03 22:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
139,0.49700000000000005,2015-03-04 00:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
140,0.49700000000000005,2015-03-04 02:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
141,0.49700000000000005,2015-03-04 04:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
142,0.49700000000000005,2015-03-04 06:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
143,0.49700000000000005,2015-03-04 08:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
144,0.49700000000000005,2015-03-04 10:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
145,0.49700000000000005,2015-03-04 12:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
146,0.49700000000000005,2015-03-04 14:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
147,0.49700000000000005,2015-03-04 16:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
148,0.49700000000000005,2015-03-04 18:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
149,0.49700000000000005,2015-03-04 20:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
150,0.49700000000000005,2015-03-04 22:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
151,0.49700000000000005,2015-03-05 00:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
152,0.49700000000000005,2015-03-05 02:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
153,0.49700000000000005,2015-03-05 04:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
154,0.49700000000000005,2015-03-05 06:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
155,0.26,2015-03-05 08:00:00,0.26,0.26,0.26,0.00056114,0.00014589,0.26
156,0.26,2015-03-05 10:00:00,0.26,0.26,0.26,0.0,0.0,0.26
157,0.26,2015-03-05 12:00:00,0.26,0.26,0.26,0.0,0.0,0.26
158,0.26,2015-03-05 14:00:00,0.26,0.26,0.26,0.0,0.0,0.26
159,0.26,2015-03-05 16:00:00,0.26,0.26,0.26,0.0,0.0,0.26
160,0.26,2015-03-05 18:00:00,0.26,0.26,0.26,0.0,0.0,0.26
161,0.26,2015-03-05 20:00:00,0.26,0.26,0.26,0.0,0.0,0.26
162,0.26,2015-03-05 22:00:00,0.26,0.26,0.26,0.0,0.0,0.26
163,0.26,2015-03-06 00:00:00,0.26,0.26,0.26,0.0,0.0,0.26
164,0.26,2015-03-06 02:00:00,0.26,0.26,0.26,0.0,0.0,0.26
165,0.26,2015-03-06 04:00:00,0.26,0.26,0.26,0.0,0.0,0.26
166,0.49700000000000005,2015-03-06 06:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.96186606,0.47804743,0.49700000000000005
167,0.49700000000000005,2015-03-06 08:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
168,0.49700000000000005,2015-03-06 10:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
169,0.49700000000000005,2015-03-06 12:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
170,0.49700000000000005,2015-03-06 14:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
171,0.49700000000000005,2015-03-06 16:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
172,0.49700000000000005,2015-03-06 18:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
173,0.49700000000000005,2015-03-06 20:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
174,0.49700000000000005,2015-03-06 22:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.13852509,0.06884696,0.49700000000000005
175,0.49700000000000005,2015-03-07 00:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.00261046,0.00129739,0.49700000000000005
176,0.49700000000000005,2015-03-07 02:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
177,0.49700000000000005,2015-03-07 04:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
178,0.49700000000000005,2015-03-07 06:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
179,0.49700000000000005,2015-03-07 08:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
180,0.49700000000000005,2015-03-07 10:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
181,0.49700000000000005,2015-03-07 12:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
182,0.49700000000000005,2015-03-07 14:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
183,0.49700000000000005,2015-03-07 16:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
184,0.49700000000000005,2015-03-07 18:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
185,0.49700000000000005,2015-03-07 20:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
186,0.49700000000000005,2015-03-07 22:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
187,0.49700000000000005,2015-03-08 00:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
188,0.49700000000000005,2015-03-08 02:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
189,0.49700000000000005,2015-03-08 04:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
190,0.49700000000000005,2015-03-08 06:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
191,0.49700000000000005,2015-03-08 08:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
192,0.49700000000000005,2015-03-08 10:00:00,0.49700000000000005,0.49700000000000005,0.49700000000000005,0.0,0.0,0.49700000000000005
193,0.49699999,2015-03-08 12:00:00,0.49699999,0.49699999,0.49699999,0.04116046,0.02045674,0.49699999
194,0.49699999,2015-03-08 14:00:00,0.49699999,0.26,0.49699999,0.09525871,0.03825053,0.40154372
195,0.49699999,2015-03-08 16:00:00,0.49699999,0.49699999,0.49699999,0.36279871,0.18031095,0.49699999
196,0.49699999,2015-03-08 18:00:00,0.49699999,0.49699999,0.49699999,4.518e-05,2.245e-05,0.49699999
197,0.49699999,2015-03-08 20:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
198,0.49699999,2015-03-08 22:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
199,0.49699999,2015-03-09 00:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
200,0.49699999,2015-03-09 02:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
201,0.49699999,2015-03-09 04:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
202,0.49699999,2015-03-09 06:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
203,0.49699999,2015-03-09 08:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
204,0.49699999,2015-03-09 10:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
205,0.49699999,2015-03-09 12:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
206,0.49699999,2015-03-09 14:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
207,0.49699999,2015-03-09 16:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
208,0.49699999,2015-03-09 18:00:00,0.49699999,0.49699999,0.49699999,0.0,0.0,0.49699999
209,0.49700000000000005,2015-03-09 20:00:00,0.49700000000000005,0.49699999,0.49699999,2.56320083,1.27391081,0.49699999
210,0.25000223,2015-03-09 22:00:00,0.5399,0.25000223,0.5399,5.48660341,2.94313911,0.53642279
211,0.25000223,2015-03-10 00:00:00,0.25000223,0.25000223,0.25000223,0.0,0.0,0.25000223
212,0.25000223,2015-03-10 02:00:00,0.25000223,0.25000223,0.25000223,0.0,0.0,0.25000223
213,0.25000223,2015-03-10 04:00:00,0.25000223,0.25000223,0.25000223,0.0,0.0,0.25000223
214,0.25000223,2015-03-10 06:00:00,0.25000223,0.25000223,0.25000223,0.0,0.0,0.25000223
215,0.25000223,2015-03-10 08:00:00,0.25000223,0.25000223,0.25000223,0.0,0.0,0.25000223
216,0.5399,2015-03-10 10:00:00,0.5399,0.5399,0.5399,1.26e-06,6.8e-07,0.5399
217,0.5399,2015-03-10 12:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
218,0.5399,2015-03-10 14:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
219,0.5399,2015-03-10 16:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
220,0.5399,2015-03-10 18:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
221,0.5399,2015-03-10 20:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
222,0.5399,2015-03-10 22:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
223,0.5399,2015-03-11 00:00:00,0.5399,0.5399,0.5399,0.0,0.0,0.5399
224,0.261,2015-03-11 02:00:00,0.261,0.261,0.261,4.15924764,1.08556363,0.261
225,0.8399,2015-03-11 04:00:00,0.8399,0.8399,0.8399,0.00769598,0.00646385,0.8399
226,0.8399,2015-03-11 06:00:00,0.8399,0.8399,0.8399,0.0,0.0,0.8399
227,0.2611,2015-03-11 08:00:00,0.8399,0.261,0.8399,12.17401644,3.27659081,0.26914624
228,0.2611,2015-03-11 10:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
229,0.2611,2015-03-11 12:00:00,0.2611,0.2611,0.2611,5.28753478,1.38057533,0.2611
230,0.2611,2015-03-11 14:00:00,0.2611,0.2611,0.2611,0.19,0.049609,0.2611
231,0.2611,2015-03-11 16:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
232,0.2611,2015-03-11 18:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
233,0.2611,2015-03-11 20:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
234,0.2611,2015-03-11 22:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
235,0.2611,2015-03-12 00:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
236,0.2611,2015-03-12 02:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
237,0.2611,2015-03-12 04:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
238,0.2611,2015-03-12 06:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
239,0.2611,2015-03-12 08:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
240,0.2611,2015-03-12 10:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
241,0.2611,2015-03-12 12:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
242,0.2611,2015-03-12 14:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
243,0.2611,2015-03-12 16:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
244,0.2611,2015-03-12 18:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
245,0.2611,2015-03-12 20:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
246,0.2611,2015-03-12 22:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
247,0.2611,2015-03-13 00:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
248,0.2611,2015-03-13 02:00:00,0.2611,0.2611,0.2611,0.0,0.0,0.2611
249,0.81,2015-03-13 04:00:00,0.81,0.81,0.81,0.00123457,0.001,0.81
250,0.81,2015-03-13 06:00:00,0.81,0.81,0.81,0.0,0.0,0.81
251,0.81,2015-03-13 08:00:00,0.81,0.81,0.81,0.0,0.0,0.81
252,0.81,2015-03-13 10:00:00,0.81,0.81,0.81,0.0,0.0,0.81
253,0.81,2015-03-13 12:00:00,0.81,0.81,0.81,0.0,0.0,0.81
254,0.8,2015-03-13 14:00:00,0.8,0.8,0.8,1.89170138,1.5133611,0.8
255,0.6,2015-03-13 16:00:00,0.6,0.6,0.6,0.08404757,0.05042854,0.6
256,0.6,2015-03-13 18:00:00,0.6,0.6,0.6,0.0,0.0,0.6
257,0.8,2015-03-13 20:00:00,0.8,0.8,0.8,2.14569155,1.71655324,0.8
258,0.8,2015-03-13 22:00:00,0.8,0.8,0.8,0.0,0.0,0.8
259,0.8,2015-03-14 00:00:00,0.8,0.8,0.8,0.0,0.0,0.8
260,0.8,2015-03-14 02:00:00,0.8,0.8,0.8,0.0,0.0,0.8
261,0.8,2015-03-14 04:00:00,0.8,0.8,0.8,0.0,0.0,0.8
262,0.8,2015-03-14 06:00:00,0.8,0.8,0.8,0.0,0.0,0.8
263,0.6,2015-03-14 08:00:00,0.60000001,0.6,0.60000001,22.19601044,13.31760628,0.6
264,0.6,2015-03-14 10:00:00,0.6,0.6,0.6,0.0,0.0,0.6
265,0.6,2015-03-14 12:00:00,0.6,0.6,0.6,0.0,0.0,0.6
266,0.6,2015-03-14 14:00:00,0.6,0.6,0.6,0.0,0.0,0.6
267,0.6,2015-03-14 16:00:00,0.6,0.6,0.6,0.0,0.0,0.6
268,0.60000001,2015-03-14 18:00:00,0.60000001,0.60000001,0.60000001,0.0012,0.00072,0.60000001
269,0.79984729,2015-03-14 20:00:00,0.79984729,0.79984729,0.79984729,0.00826155,0.00660797,0.79984729
270,0.79984729,2015-03-14 22:00:00,0.79984729,0.79984729,0.79984729,0.0,0.0,0.79984729
271,0.60000006,2015-03-15 00:00:00,0.60000006,0.60000006,0.60000006,0.00337283,0.00202369,0.60000006
272,0.6,2015-03-15 02:00:00,0.60000006,0.6,0.60000006,0.0388871,0.02333226,0.60000005
